date,1,2,3,4,5,6,PM25_diff
2021-10-16 11:00:00,21.6,27.70833333,32.50666667,37.15666667,16.76666667,26.0,20.39
2021-10-16 12:00:00,24.73333333,38.58166667,30.73333333,46.88666667,19.71666667,27.16833333,27.169999999999998
2021-10-16 13:00:00,20.93333333,26.06833333,20.635,49.42,22.08333333,23.00833333,28.785
2021-10-16 14:00:00,20.76666667,21.27666667,16.95333333,53.01166667,17.23333333,20.97833333,36.05833334
2021-10-16 15:00:00,28.81666667,12.16166667,18.005,369.5482143,8.166666667,10.22166667,361.38154763299997
2021-10-16 16:00:00,17.9,30.54166667,22.25172414,27.535,9.316666667,22.63333333,21.225000003
2021-10-16 17:00:00,17.3,30.91166667,22.15166667,30.72333333,11.0,19.745,19.91166667
2021-10-16 18:00:00,24.71666667,27.37333333,23.82666667,47.62833333,10.58333333,19.74833333,37.044999999999995
2021-11-01 10:00:00,15.43333333,32.39166667,38.62166667,175.7783333,26.81578947,32.09666667,160.34499997
2021-11-01 11:00:00,15.46666667,28.18833333,36.72666667,43.05,19.8,26.275,27.583333329999995
2021-11-01 12:00:00,14.15,19.18166667,24.93333333,23.06666667,14.88333333,21.345,10.78333333
2021-11-01 13:00:00,12.63333333,19.555,22.825,22.10833333,14.21666667,20.94333333,10.19166667
2021-11-01 14:00:00,14.16666667,19.35333333,23.31833333,21.84166667,14.76666667,17.88166667,9.151666660000002
2021-11-01 15:00:00,13.4,18.82,22.07,20.52666667,12.96666667,17.455,9.10333333
2021-11-01 16:00:00,13.83333333,18.01833333,16.42,20.75166667,9.166666667,15.075,11.585000003
2021-11-02 02:00:00,41.41666667,32.74444444,35.15357143,45.72,13.91666667,21.16724138,31.80333333
2021-11-02 03:00:00,40.6,26.03833333,28.115,38.05166667,15.08333333,26.69333333,25.51666667
2021-11-02 04:00:00,33.48333333,29.64333333,20.26166667,38.585,10.2,18.81833333,28.385
2021-11-02 05:00:00,41.91666667,16.82,29.45166667,34.19166667,13.83333333,16.355,28.083333339999996
2021-11-02 06:00:00,55.01666667,23.44833333,33.56666667,49.095,13.95,23.49833333,41.066666670000004
2021-11-02 07:00:00,45.76666667,26.625,28.40166667,53.34666667,24.03333333,23.10166667,30.244999999999997
2021-11-02 08:00:00,35.46666667,20.58666667,26.92166667,51.09666667,23.55,20.55333333,30.543333339999997
2021-11-02 09:00:00,20.71666667,22.245,24.815,35.52833333,22.21666667,20.43166667,15.096666660000004
2021-11-02 10:00:00,19.71666667,22.87833333,28.725,37.92807018,21.95555556,24.74166667,18.21140351
2021-11-02 11:00:00,18.88333333,23.245,37.83833333,26.55319149,17.80555556,25.79,20.03277777
2021-11-02 12:00:00,15.06666667,19.63,26.19666667,25.09,16.31666667,21.025,11.129999999999999
2021-11-02 13:00:00,10.93333333,19.25333333,22.27,58.96333333,12.5,19.20833333,48.03
2021-11-02 14:00:00,8.383333333,13.115,14.885,31.63333333,9.45,15.64333333,23.249999997
2021-11-02 15:00:00,11.88333333,18.435,10.79833333,22.59333333,9.966666667,14.56333333,12.626666663
2021-11-02 16:00:00,12.51666667,17.62333333,16.605,18.15178571,10.75,14.38833333,7.401785709999999
2021-11-02 17:00:00,12.95,17.685,14.91666667,17.686,10.3,15.04,7.385999999999999
2021-11-02 18:00:00,18.3,18.37666667,16.80166667,21.49666667,10.43333333,16.715,11.06333334
2021-11-02 19:00:00,18.58333333,19.00344828,16.55652174,23.65666667,10.08333333,18.40333333,13.57333334
2021-11-03 02:00:00,39.05,25.6440678,62.7962963,42.62,18.8,32.62068966,43.9962963
2021-11-03 03:00:00,43.8,29.615,65.09333333,54.675,23.21666667,40.05166667,41.87666666
2021-11-03 04:00:00,42.18333333,42.75333333,62.435,72.13157895,31.1,48.75666667,41.031578950000004
2021-11-03 05:00:00,35.26666667,42.88833333,63.27166667,63.46166667,27.85,43.44833333,35.61166667
2021-11-03 06:00:00,25.75,45.96,61.18666667,56.33166667,24.48333333,40.56333333,36.70333334
2021-11-03 07:00:00,21.48333333,39.11333333,63.31,50.34333333,30.11666667,42.59833333,41.82666667
2021-11-03 08:00:00,25.68333333,33.635,58.88166667,45.205,28.7,44.40666667,33.198333340000005
2021-11-03 09:00:00,22.86666667,28.43833333,40.02166667,33.88666667,24.8,35.265,17.155
2021-11-03 10:00:00,24.35,26.975,34.34,27.08813559,17.03333333,23.00666667,17.306666670000002
2021-11-03 11:00:00,20.63333333,20.14333333,27.73333333,20.93035714,15.5,19.95,12.23333333
2021-11-03 12:00:00,18.01666667,17.245,25.87,21.83913043,13.98333333,19.04333333,11.88666667
2021-11-03 13:00:00,12.83333333,17.64166667,35.345,24.55833333,12.63333333,18.78166667,22.71166667
2021-11-03 14:00:00,16.18333333,22.26666667,31.69166667,24.12,13.83333333,22.58166667,17.85833334
2021-11-03 15:00:00,16.73333333,26.43833333,27.87833333,23.55333333,15.15,22.67833333,12.72833333
2021-11-03 16:00:00,20.93333333,20.47,42.78166667,24.03333333,14.13333333,20.27833333,28.64833334
2021-11-03 17:00:00,14.83333333,20.83666667,42.01333333,21.55,13.7,16.08166667,28.313333330000003
2021-11-03 18:00:00,15.65,18.77666667,18.87166667,19.29814815,9.933333333,13.49166667,9.364814817
2021-11-03 19:00:00,16.31666667,20.28909091,19.60333333,21.04666667,10.9,13.43833333,10.14666667
2021-11-03 20:00:00,18.9,20.9,19.94333333,24.235,10.48333333,16.66333333,13.751666669999999
2021-11-03 21:00:00,21.20833333,20.18333333,19.13666667,26.69333333,11.11666667,18.44666667,15.57666666
2021-11-03 22:00:00,21.85,16.735,18.68166667,24.14666667,10.35,16.68,13.796666669999999
2021-11-03 23:00:00,16.73333333,12.835,16.245,23.18,9.15,13.70333333,14.03
2021-11-04 00:00:00,15.0,11.12166667,13.08666667,20.175,7.833333333,11.71833333,12.341666667000002
2021-11-04 01:00:00,12.96666667,10.10338983,11.56666667,17.46,7.0,10.91,10.46
2021-11-04 02:00:00,13.75,11.01355932,11.01206897,16.70333333,7.3,11.71551724,9.403333329999999
2021-11-04 03:00:00,16.58333333,12.22833333,12.24,17.74333333,7.066666667,13.0,10.676666662999999
2021-11-04 04:00:00,22.61666667,12.76333333,14.69166667,24.87166667,7.216666667,15.19,17.655000002999998
2021-11-04 05:00:00,29.06666667,15.105,28.54,34.45555556,11.1,19.04666667,23.35555556
2021-11-04 06:00:00,35.46666667,20.57333333,39.85833333,40.01896552,13.6,23.81333333,26.41896552
2021-11-04 07:00:00,31.38333333,19.85333333,44.23666667,45.835,13.8,20.11833333,32.035
2021-11-04 08:00:00,22.05,17.53333333,44.18833333,27.52666667,13.33333333,17.53,30.854999999999997
2021-11-04 09:00:00,14.9,15.115,15.67833333,16.50833333,10.53333333,17.35,6.816666670000002
2021-11-04 10:00:00,11.28333333,15.75166667,12.23166667,14.75833333,9.1,14.82166667,6.651666670000001
2021-11-04 11:00:00,10.18333333,14.68833333,13.06833333,15.45555556,10.2,15.82333333,5.640000000000001
2021-11-04 12:00:00,8.516666667,12.98666667,13.89333333,14.70666667,9.466666667,13.945,6.190000003
2021-11-04 13:00:00,8.65,11.52,12.69,40.54166667,8.05,12.245,32.49166667
2021-11-04 14:00:00,9.916666667,11.70166667,11.61333333,28.99166667,7.9,11.84333333,21.091666670000002
2021-11-04 15:00:00,13.25,12.435,11.42166667,20.00166667,7.9,11.79,12.101666669999998
2021-11-04 16:00:00,13.25,12.68666667,11.92,23.68833333,8.416666667,12.54,15.271666663
2021-11-04 17:00:00,13.11666667,14.60833333,13.45166667,17.89111111,9.0625,14.04166667,8.82861111
2021-11-04 18:00:00,16.55,13.01666667,15.375,19.35,8.783333333,14.87166667,10.566666667000002
2021-11-04 19:00:00,16.31666667,13.44166667,15.08666667,19.28666667,8.933333333,14.22,10.353333336999999
2021-11-04 20:00:00,21.45,13.02166667,16.00166667,21.12166667,10.71666667,15.46,10.733333329999999
2021-11-04 21:00:00,24.2,13.31166667,16.02833333,24.56333333,10.65,15.73166667,13.913333329999999
2021-11-04 22:00:00,21.23333333,14.31166667,15.54833333,30.06666667,10.3,16.27833333,19.76666667
2021-11-04 23:00:00,23.51666667,16.03833333,16.625,29.44634146,10.18333333,16.58333333,19.26300813
2021-11-05 00:00:00,25.35,15.42,19.575,29.55744681,10.85,19.16166667,18.70744681
2021-11-05 01:00:00,28.91666667,17.30338983,24.47833333,25.63,10.93333333,18.735,17.98333334
2021-11-05 02:00:00,30.66666667,19.64067797,23.14655172,29.38333333,10.66666667,21.5137931,20.0
2021-11-05 03:00:00,41.85,71.29666667,50.08,37.15,12.46666667,19.61833333,58.82999999999999
2021-11-05 04:00:00,55.83333333,66.445,66.96666667,61.52833333,13.85,27.875,53.116666669999994
2021-11-05 05:00:00,62.25,51.08666667,97.39666667,55.78947368,18.11666667,32.75166667,79.28
2021-11-05 06:00:00,65.36666667,39.97166667,83.375,70.03666667,20.08333333,32.31666667,63.29166667
2021-11-05 07:00:00,60.5,44.25166667,67.815,76.92,28.88333333,40.38,48.03666667
2021-11-05 08:00:00,29.88333333,48.96833333,58.325,168.8033333,42.58333333,40.23333333,138.91999997
2021-11-05 09:00:00,30.61666667,42.82,56.445,65.455,32.35,41.5,34.83833333
2021-11-05 10:00:00,24.01666667,34.01,40.04833333,47.42666667,29.83333333,35.03333333,23.410000000000004
2021-11-05 11:00:00,19.31666667,31.98,37.94666667,37.76666667,28.03333333,32.93166667,18.63
2021-11-05 12:00:00,19.76666667,33.31166667,38.44333333,27.55166667,22.9,29.80833333,18.676666660000002
2021-11-05 13:00:00,21.15,35.945,50.325,37.59166667,26.28333333,31.425,29.175000000000004
2021-11-05 14:00:00,14.05,30.89,40.72333333,20.83333333,16.28333333,28.42166667,26.673333330000002
2021-11-05 15:00:00,18.11666667,23.5,22.61166667,19.445,10.95,16.92333333,12.55
2021-11-05 16:00:00,17.41666667,16.11428571,17.66833333,19.05833333,9.816666667,15.67166667,9.241666663
2021-11-05 17:00:00,14.08333333,15.325,14.7,20.81923077,8.516666667,18.15,12.302564103
2021-11-05 18:00:00,19.46666667,14.40166667,13.90263158,22.04666667,9.966666667,15.44166667,12.080000003
2021-11-06 02:00:00,19.06666667,11.43166667,11.92413793,36.15333333,7.166666667,12.72931034,28.986666663
2021-11-06 03:00:00,30.56666667,12.43333333,12.53833333,39.165,8.45,13.87333333,30.715
2021-11-06 04:00:00,53.8,15.83333333,18.32333333,40.91333333,9.383333333,16.23,44.416666667
2021-11-06 05:00:00,52.31666667,16.09166667,23.98,54.30384615,10.03333333,20.68666667,44.27051282
2021-11-06 06:00:00,45.68333333,21.945,28.32833333,46.225,11.16666667,28.31833333,35.05833333
2021-11-06 07:00:00,38.56666667,22.395,27.47666667,35.8,14.06666667,27.55833333,24.499999999999996
2021-11-06 08:00:00,33.98333333,19.635,31.03666667,32.09166667,15.48333333,17.94333333,18.5
2021-11-06 09:00:00,33.76666667,19.57333333,32.72166667,32.66333333,17.95,22.415,15.81666667
2021-11-06 10:00:00,23.05,18.90833333,28.255,29.90166667,16.21666667,18.57666667,13.685000000000002
2021-11-06 11:00:00,17.2,17.99333333,25.60833333,25.48490566,14.66666667,19.91833333,10.941666660000001
2021-11-06 12:00:00,15.61666667,19.905,26.17833333,27.51,16.51666667,21.65333333,11.89333333
2021-11-06 13:00:00,17.35,18.08333333,36.53166667,24.54666667,13.85,19.64,22.68166667
2021-11-06 14:00:00,18.01666667,18.65833333,44.44583333,22.95666667,13.83333333,21.67,30.612499999999997
2021-11-06 15:00:00,17.48333333,33.07,39.17391304,23.785,15.08333333,33.00333333,24.09057971
2021-11-06 16:00:00,15.75,25.69827586,47.51333333,48.055,14.5,22.38333333,33.555
2021-11-06 17:00:00,11.38333333,12.89333333,12.50344828,17.15686275,8.1,12.73666667,9.056862749999999
2021-11-06 18:00:00,19.96666667,13.28833333,11.07833333,16.49666667,7.35,12.67833333,12.616666669999999
2021-11-06 19:00:00,17.05,12.43,13.30833333,18.12166667,7.966666667,13.52,10.155000003
2021-11-06 20:00:00,23.16666667,11.705,14.03833333,19.325,8.333333333,14.42166667,14.833333337000001
2021-11-06 21:00:00,15.56666667,13.78,17.445,23.055,9.366666667,14.67666667,13.688333333
2021-11-06 22:00:00,18.1,15.48,18.02666667,20.8559322,9.666666667,14.83333333,11.189265533000002
2021-11-06 23:00:00,20.66666667,15.225,15.06666667,25.72894737,10.08333333,15.225,15.64561404
2021-11-07 00:00:00,25.81666667,17.05666667,15.34,23.96,9.7,14.57666667,16.11666667
2021-11-07 01:00:00,27.88333333,19.04333333,17.815,32.23166667,9.183333333,15.105,23.048333337000003
2021-11-07 02:00:00,25.55,21.13,31.49333333,36.69833333,10.36666667,16.47241379,26.331666659999996
2021-11-07 03:00:00,38.45,18.64166667,52.62,36.79166667,10.9,14.61833333,41.72
2021-11-07 04:00:00,34.23333333,18.43,58.96166667,34.51,11.06666667,16.50666667,47.894999999999996
2021-11-07 05:00:00,30.51666667,19.19666667,46.57666667,43.80384615,11.85,18.74333333,34.72666667
2021-11-07 06:00:00,37.96666667,20.17,47.83333333,44.19166667,19.76666667,30.63166667,28.066666660000003
2021-11-07 07:00:00,36.86666667,23.15333333,50.74,42.16,28.2,46.84,27.586666670000003
2021-11-07 08:00:00,30.33333333,34.525,41.53833333,41.605,19.53333333,31.90333333,22.071666669999995
2021-11-07 09:00:00,27.08333333,25.64166667,34.20833333,28.935,16.63333333,23.81333333,17.575000000000003
2021-11-07 10:00:00,25.21666667,24.485,32.00666667,29.4,17.68333333,23.45666667,14.323333340000001
2021-11-07 11:00:00,17.26666667,25.26166667,26.48333333,29.24074074,18.26666667,22.94333333,11.97407407
2021-11-07 12:00:00,11.18333333,24.355,27.65833333,26.63833333,17.56666667,22.59333333,16.475
2021-11-07 13:00:00,12.01666667,26.875,24.175,26.67666667,16.68333333,21.13166667,14.85833333
2021-11-07 14:00:00,14.36666667,25.30833333,31.385,38.95,13.63333333,19.50833333,25.316666670000004
2021-11-07 15:00:00,16.96666667,17.335,21.43,23.69,10.8,16.78666667,12.89
2021-11-07 16:00:00,14.83333333,17.38275862,20.42,22.912,10.53333333,15.54666667,12.37866667
2021-11-07 17:00:00,16.88333333,16.885,18.66724138,20.03,8.35,14.13666667,11.680000000000001
2021-11-07 18:00:00,15.68333333,15.115,15.10333333,19.465,8.0,14.355,11.465
2021-11-07 19:00:00,17.78333333,14.655,14.44166667,20.36833333,8.716666667,15.83,11.651666662999999
2021-11-07 20:00:00,20.58333333,15.68333333,17.15833333,24.835,9.15,15.915,15.685
2021-11-07 21:00:00,28.75,15.52666667,18.33166667,33.47833333,10.56666667,17.04333333,22.911666659999998
2021-11-07 22:00:00,18.96666667,18.655,23.615,25.4625,10.38333333,17.55,15.07916667
2021-11-07 23:00:00,19.31666667,16.485,15.93833333,26.00666667,9.433333333,14.68666667,16.573333337
2021-11-08 00:00:00,21.53333333,13.525,17.485,27.24,10.38333333,15.60833333,16.85666667
2021-11-08 01:00:00,24.18333333,16.70666667,18.30833333,29.3,10.45,17.54166667,18.85
2021-11-08 02:00:00,28.98333333,17.92333333,21.57833333,32.09833333,11.68333333,16.60363636,20.415000000000003
2021-11-08 03:00:00,36.78333333,18.31166667,20.47333333,32.51166667,11.9,17.22166667,24.88333333
2021-11-08 04:00:00,37.95,20.3,21.59333333,40.06666667,13.26666667,18.96,26.799999999999997
2021-11-08 05:00:00,40.06666667,22.6,31.42833333,48.26666667,13.8,21.385,34.466666669999995
2021-11-08 06:00:00,35.46666667,19.755,45.305,50.72166667,14.21666667,24.50833333,36.504999999999995
2021-11-08 07:00:00,25.85,16.825,27.52666667,33.14,11.35,15.995,21.79
2021-11-08 08:00:00,20.11666667,15.19,22.73333333,60.47833333,11.8,14.82833333,48.67833333
2021-11-08 09:00:00,8.166666667,13.97333333,15.03166667,28.18,7.166666667,13.06833333,21.013333333
2021-11-08 10:00:00,8.366666667,11.38833333,10.8,12.69137931,7.966666667,12.97666667,5.010000003
2021-11-08 11:00:00,7.45,10.34166667,9.798333333,12.46333333,7.333333333,11.85666667,5.129999997
2021-11-08 12:00:00,6.316666667,9.423333333,10.17333333,10.42666667,6.5,10.455,4.138333333
2021-11-08 13:00:00,6.433333333,9.456666667,11.41833333,11.475,6.633333333,12.17166667,5.738333337
2021-11-08 14:00:00,6.533333333,9.046666667,7.428333333,11.38666667,6.483333333,10.46,4.903333337
2021-11-08 15:00:00,7.883333333,9.59,9.201666667,13.81694915,6.483333333,9.846666667,7.333615816999999
2021-11-08 16:00:00,9.483333333,10.94310345,9.638333333,13.20166667,6.866666667,9.973333333,6.335000003
2021-11-08 17:00:00,13.4,12.3,10.48793103,14.355,7.716666667,11.44166667,6.638333333
2021-11-08 18:00:00,10.53333333,12.67166667,10.64666667,19.43666667,7.366666667,12.52166667,12.070000003
2021-11-08 19:00:00,10.93333333,11.79333333,10.915,17.59833333,7.766666667,12.79,9.831666663
2021-11-08 20:00:00,14.4,11.99666667,12.03666667,15.59166667,8.333333333,13.525,7.258333337
2021-11-08 21:00:00,19.25,12.45333333,13.23166667,13.81355932,8.35,13.59333333,10.9
2021-11-08 22:00:00,15.11666667,13.20833333,12.75333333,15.13833333,7.633333333,12.82666667,7.504999997
2021-11-08 23:00:00,17.31666667,12.9,30.11,18.84,7.216666667,15.25666667,22.893333333
2021-11-09 00:00:00,20.68333333,40.45333333,30.0,36.68833333,7.933333333,20.34833333,32.519999997
2021-11-09 01:00:00,19.23333333,31.74833333,33.4,40.84,18.6,26.16333333,22.240000000000002
2021-11-09 02:00:00,20.85,25.06226415,31.82833333,35.78166667,19.58333333,25.9637931,16.19833334
2021-11-09 03:00:00,18.5,29.22666667,32.70833333,33.53333333,16.01666667,21.64666667,17.51666666
2021-11-09 04:00:00,20.26666667,25.04833333,38.16833333,42.39333333,13.93333333,23.43,28.459999999999997
2021-11-09 05:00:00,16.76666667,31.71166667,39.93333333,43.77166667,15.85,19.84333333,27.92166667
2021-11-09 06:00:00,24.71666667,40.85166667,56.75166667,41.855,14.88333333,46.45666667,41.86833334
2021-11-09 07:00:00,25.16666667,50.33666667,45.835,46.735,20.33333333,30.35,30.00333334
2021-11-09 08:00:00,25.83333333,43.88666667,41.265,98.84166667,24.3,29.67666667,74.54166667
2021-11-09 09:00:00,18.13333333,35.99,47.48333333,42.69824561,29.45,37.735,29.35
2021-11-09 10:00:00,18.88333333,38.17666667,50.55,44.63166667,29.66666667,38.44333333,31.666666669999998
2021-11-09 11:00:00,16.38333333,43.365,37.78,42.835,25.10416667,31.24,26.981666670000003
2021-11-09 12:00:00,20.8,45.91,44.725,28.28333333,32.01666667,36.91833333,25.109999999999996
2021-11-09 13:00:00,24.8,45.005,57.13333333,28.99666667,19.96666667,38.385,37.166666660000004
2021-11-09 14:00:00,24.8,44.98166667,52.92666667,32.96333333,23.48333333,46.88,29.443333340000002
2021-11-09 15:00:00,21.98333333,35.34333333,65.84,32.84130435,20.41666667,30.56333333,45.423333330000006
2021-11-09 16:00:00,24.33333333,32.20166667,47.70333333,33.92833333,19.4,27.67333333,28.30333333
2021-11-09 17:00:00,30.13333333,34.435,44.1,36.05166667,19.4,29.165,24.700000000000003
2021-11-09 18:00:00,28.9,43.25666667,67.90166667,49.68333333,23.45,39.30166667,44.451666669999994
2021-11-09 19:00:00,26.66666667,41.08166667,42.36833333,48.595,17.53333333,37.31833333,31.061666669999997
2021-11-09 20:00:00,38.31666667,39.75666667,51.94333333,44.20333333,16.98333333,28.34,34.96
2021-11-09 21:00:00,32.83333333,43.03,50.0,50.83,17.15,36.04,33.68
2021-11-09 22:00:00,33.53333333,36.53666667,36.14,53.265,15.3,26.36333333,37.965
2021-11-09 23:00:00,37.95,24.46333333,27.12,49.04,14.5,22.11666667,34.54
2021-11-10 00:00:00,19.1,20.63833333,21.125,79.62,15.16666667,20.08333333,64.45333333
2021-11-10 01:00:00,15.98333333,20.81551724,23.055,46.80181818,14.31666667,21.96666667,32.485151509999994
2021-11-10 02:00:00,13.11666667,18.595,20.39821429,25.745,12.26666667,19.44827586,13.478333330000002
2021-11-10 03:00:00,12.81666667,16.65166667,21.26,21.40833333,10.91666667,18.23666667,10.491666660000002
2021-11-10 04:00:00,15.61666667,17.26,16.41333333,21.67666667,9.883333333,18.18833333,11.793333337
2021-11-10 05:00:00,18.43333333,18.19833333,18.27166667,29.99666667,12.18333333,19.15833333,17.81333334
2021-11-10 06:00:00,18.15,21.185,25.29333333,29.81666667,10.88333333,21.24833333,18.93333334
2021-11-10 07:00:00,20.98333333,25.71666667,29.02,34.1,12.08333333,24.455,22.01666667
2021-11-10 08:00:00,17.81666667,28.78666667,36.55,29.68333333,15.28333333,24.055,21.26666667
2021-11-10 09:00:00,15.18333333,24.13166667,39.89666667,28.76,17.86666667,24.17166667,24.713333340000002
2021-11-10 10:00:00,11.35,24.40166667,40.07666667,20.28666667,15.35,20.83666667,28.72666667
2021-11-10 11:00:00,10.01666667,18.67666667,18.02,19.0,12.56666667,19.90166667,9.885000000000002
2021-11-10 12:00:00,8.55,15.63166667,15.37333333,14.96833333,9.916666667,16.18166667,7.631666669999998
2021-11-10 13:00:00,8.4,16.13,16.865,13.506,7.516666667,14.95,9.348333333
2021-11-10 14:00:00,9.716666667,14.72833333,13.91166667,13.25166667,8.3,14.66166667,6.428333329999999
2021-11-10 15:00:00,10.3,15.55333333,33.01166667,32.88474576,8.933333333,14.86166667,24.078333336999997
2021-11-10 16:00:00,9.483333333,22.06333333,40.45833333,15.40333333,7.533333333,15.475,32.924999997
2021-11-10 17:00:00,19.08333333,18.25,18.37666667,18.29166667,8.483333333,19.0,10.599999997
2021-11-10 18:00:00,17.11666667,14.965,18.80833333,20.77833333,9.85,17.415,10.92833333
2021-11-10 19:00:00,8.816666667,14.59833333,15.05833333,16.305,8.5,18.70833333,10.208333329999999
2021-11-10 20:00:00,9.0,14.14,19.98965517,14.49666667,8.15,15.63666667,11.839655169999999
2021-11-10 21:00:00,13.23333333,11.02833333,18.76833333,14.375,7.85,12.30666667,10.918333330000001
2021-11-10 22:00:00,13.76666667,12.63666667,19.22,16.75,8.75,15.74166667,10.469999999999999
2021-11-10 23:00:00,15.7,14.47333333,21.35166667,18.21833333,9.45,14.56833333,11.901666670000001
2021-11-11 00:00:00,13.0,25.735,25.31833333,21.61166667,9.733333333,14.195,16.001666667000002
2021-11-11 01:00:00,17.26666667,27.46206897,24.525,19.65294118,10.56666667,26.19,16.8954023
2021-11-11 02:00:00,18.41666667,39.07333333,23.46206897,27.54833333,15.85,36.32241379,23.223333329999996
2021-11-11 03:00:00,26.25,32.17333333,32.495,27.85833333,15.66666667,24.85333333,16.82833333
2021-11-11 04:00:00,27.7,32.55833333,35.19666667,29.60666667,13.75,31.815,21.44666667
2021-11-11 05:00:00,28.76666667,26.595,28.855,33.85166667,19.6,29.66166667,14.251666669999999
2021-11-11 06:00:00,29.56666667,28.56333333,44.435,39.75333333,14.61666667,30.01333333,29.81833333
2021-11-11 07:00:00,19.15,27.57307692,58.31481481,46.58644068,17.16666667,27.65555556,41.14814814
2021-11-15 10:00:00,16.61818182,21.63148148,19.93773585,27.1516129,18.52727273,22.65849057,10.53343108
2021-11-15 11:00:00,11.08333333,19.03833333,19.99,24.36333333,13.31666667,16.69,13.28
2021-11-15 12:00:00,8.983333333,11.195,12.83666667,18.11166667,7.566666667,12.13,10.545000003000002
2021-11-15 13:00:00,9.916666667,12.13,8.62,13.85333333,7.85,12.38166667,6.00333333
2021-11-15 14:00:00,11.61666667,11.62,11.91,13.91166667,8.033333333,11.35,5.878333337000001
2021-11-15 15:00:00,12.93333333,11.17,15.27333333,16.275,7.783333333,11.90333333,8.491666666999999
2021-11-15 16:00:00,15.38333333,16.76833333,12.63166667,22.02592593,9.583333333,15.4,12.442592596999999
2021-11-15 17:00:00,15.53333333,23.02333333,13.64333333,27.53,8.95,13.51166667,18.580000000000002
2021-11-15 18:00:00,21.71666667,17.42333333,15.07931034,22.53859649,9.016666667,23.46666667,14.450000002999998
2021-11-15 19:00:00,16.4,15.31166667,15.84,21.83,8.866666667,15.45,12.963333332999998
2021-11-15 20:00:00,10.78333333,16.30166667,23.49333333,22.69666667,9.6,18.40833333,13.893333329999999
2021-11-15 21:00:00,12.86666667,16.06333333,32.99333333,20.53,10.73333333,21.32,22.259999999999998
2021-11-15 22:00:00,16.61666667,13.59166667,33.93,23.78666667,11.85,20.64666667,22.08
2021-11-15 23:00:00,21.05,35.275,36.57,26.16333333,12.48333333,21.06,24.08666667
2021-11-16 00:00:00,24.71666667,43.18333333,41.25833333,31.63,10.78333333,22.09666667,32.400000000000006
2021-11-16 01:00:00,37.5,26.88448276,26.235,39.50666667,11.66666667,22.64666667,27.840000000000003
2021-11-16 02:00:00,40.41666667,22.14333333,34.95172414,36.67666667,10.88333333,24.16896552,29.53333334
2021-11-16 03:00:00,42.8,19.73,24.07166667,37.53166667,10.78333333,27.16333333,32.01666667
2021-11-16 04:00:00,40.5,16.96333333,16.62833333,41.84727273,12.0,26.93,29.84727273
2021-11-16 05:00:00,30.61666667,17.65833333,26.21166667,50.17555556,12.23333333,23.74333333,37.94222223
2021-11-16 06:00:00,25.85,24.81833333,32.13333333,45.90833333,13.71666667,20.27166667,32.191666659999996
2021-11-16 07:00:00,25.76666667,23.09166667,37.77166667,40.69,14.61666667,23.905,26.073333329999997
2021-11-16 08:00:00,31.4,27.01,34.26833333,95.1,16.05,23.05333333,79.05
2021-11-16 09:00:00,24.16666667,33.87,45.02,79.15,15.63333333,28.65333333,63.516666670000006
2021-11-16 10:00:00,19.08333333,24.82166667,25.59666667,63.72758621,9.616666667,16.15,54.110919542999994
2021-11-16 11:00:00,23.76666667,19.95,18.79166667,24.02363636,14.43333333,17.07,9.590303030000001
2021-11-16 12:00:00,11.15,21.505,13.74333333,15.61,13.15,16.59,10.354999999999999
2021-11-16 13:00:00,9.833333333,17.26166667,13.515,15.80833333,8.983333333,14.105,8.278333337000001
2021-11-16 14:00:00,10.61666667,12.91166667,10.87333333,14.255,6.816666667,12.74333333,7.438333333000001
2021-11-16 15:00:00,15.21666667,13.21666667,9.768333333,17.11166667,8.283333333,13.03,8.828333337000002
2021-11-16 16:00:00,19.31666667,12.07333333,11.16551724,16.12181818,7.333333333,13.28333333,11.983333337000001
2021-11-16 17:00:00,28.4,11.50166667,20.225,29.84166667,7.6,12.34833333,22.24166667
2021-11-16 18:00:00,26.1,15.91833333,32.47666667,33.79666667,11.96666667,18.18833333,21.83
2021-11-16 19:00:00,23.86666667,20.91666667,41.54166667,32.47333333,15.26666667,21.08166667,26.275
2021-11-16 20:00:00,26.98333333,23.21833333,31.80333333,24.875,14.3,22.495,17.50333333
2021-11-16 21:00:00,24.4,20.82833333,103.1933333,19.06486486,10.91666667,18.285,92.27666663000001
2021-11-16 22:00:00,19.06666667,15.72833333,16.38,19.74833333,9.016666667,14.10666667,10.731666663
2021-11-16 23:00:00,18.85,18.36166667,50.215,23.09,9.85,15.87666667,40.365
2021-11-17 00:00:00,22.21666667,67.81,73.44,23.545,11.26666667,26.13333333,62.17333333
2021-11-17 01:00:00,24.51666667,76.77068966,53.97,22.3,11.0,24.09666667,65.77068966
2021-11-17 02:00:00,29.25,57.2509434,49.08793103,28.50666667,11.26666667,21.45689655,45.98427673
2021-11-17 03:00:00,35.18333333,60.60666667,50.72,38.04081633,11.31666667,31.06833333,49.290000000000006
2021-11-17 04:00:00,46.48333333,42.92,57.45333333,50.41833333,13.06666667,30.26,44.38666666
2021-11-17 05:00:00,55.43333333,45.61166667,54.52833333,71.70833333,15.91666667,39.77833333,55.791666660000004
2021-11-17 06:00:00,62.66666667,48.07666667,66.385,71.1,23.08333333,40.34333333,48.01666666999999
2021-11-17 07:00:00,43.4,53.815,58.32,76.07333333,25.65,36.78,50.42333333
