system:index,aod_055_mean,aod_055_median,aod_055_point,date,pixel_count,.geo
MCD19A2_A2022133_h28v07_061_2023008025658_01,0.24102781023603648,0.263,,2022-05-13,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022133_h28v07_061_2023008025658_02,0.36575,0.357,,2022-05-13,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022133_h28v07_061_2023008025658_03,0.434,0.434,,2022-05-13,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022133_h28v07_061_2024231010259_01,0.32752813163481953,0.34500000000000003,,2022-05-13,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022133_h28v07_061_2024231010259_02,0.3945,0.3945,,2022-05-13,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022135_h28v07_061_2023008032311_01,0.4143333333333334,0.425,,2022-05-15,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022135_h28v07_061_2023008032311_02,0.364103347178109,0.377,,2022-05-15,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022135_h28v07_061_2024231012900_01,0.377,0.377,,2022-05-15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022135_h28v07_061_2024231012900_02,0.34628571428571425,0.324,,2022-05-15,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022140_h28v07_061_2023008053548_01,0.12197007972487096,0.13769482288828339,,2022-05-20,124,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022140_h28v07_061_2023008053548_03,0.14541490220428432,0.157,,2022-05-20,61,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022140_h28v07_061_2024231034209_01,0.18172734810794516,0.17066666666666666,,2022-05-20,104,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022140_h28v07_061_2024231034209_03,0.15995221731304207,0.155,,2022-05-20,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022144_h28v07_061_2023008071832_01,0.37832981121442644,0.376,,2022-05-24,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022144_h28v07_061_2024231064008_01,0.4133024479524135,0.41500000000000004,,2022-05-24,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022151_h28v07_061_2023008101340_01,0.29856966025809845,0.304,,2022-05-31,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022151_h28v07_061_2023008101340_02,0.432,0.432,,2022-05-31,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022151_h28v07_061_2024231113909_01,0.3314308664735317,0.333,,2022-05-31,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022156_h28v07_061_2023008115653_01,0.11271262782401897,0.08461009174311929,,2022-06-05,81,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022156_h28v07_061_2023008115653_02,0.13998216644649938,0.159,,2022-06-05,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022156_h28v07_061_2024231151933_01,0.17522465058920256,0.15,,2022-06-05,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022156_h28v07_061_2024231151933_02,0.14100660676532775,0.11800000000000001,,2022-06-05,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022157_h28v07_061_2023008121653_02,0.3760411700975081,0.387,,2022-06-06,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022157_h28v07_061_2024231161952_02,0.35,0.35,,2022-06-06,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022158_h28v07_061_2023008123903_01,0.1004629861207602,0.101,,2022-06-07,253,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022158_h28v07_061_2024231164719_01,0.20371421498089082,0.20265400271370423,0.292,2022-06-07,254,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022160_h28v07_061_2023008132646_01,0.15150369395310573,0.146,,2022-06-09,236,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022160_h28v07_061_2024231181711_01,0.24275638880094072,0.23966666666666667,0.312,2022-06-09,258,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022164_h28v07_061_2023008151542_03,0.321,0.321,,2022-06-13,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022164_h28v07_061_2024231201250_03,0.34700000000000003,0.34700000000000003,,2022-06-13,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022165_h28v07_061_2023008154036_01,0.2777150666211137,0.316,,2022-06-14,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022165_h28v07_061_2023008154036_02,0.23920102846209032,0.259,,2022-06-14,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022165_h28v07_061_2024231204128_01,0.3975,0.3975,,2022-06-14,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022165_h28v07_061_2024231204128_02,0.2383140817192139,0.233,,2022-06-14,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022166_h28v07_061_2023008160141_02,0.40094619205298015,0.40700000000000003,,2022-06-15,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022166_h28v07_061_2024231212417_02,0.391,0.391,,2022-06-15,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h28v07_061_2023008173049_01,0.3709543372752751,0.376,,2022-06-19,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h28v07_061_2023008173049_02,0.15548778300829413,0.147,,2022-06-19,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h28v07_061_2024231234833_01,0.5226893203883497,0.51,,2022-06-19,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022170_h28v07_061_2024231234833_02,0.30489390040865744,0.316,,2022-06-19,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022172_h28v07_061_2023008181236_01,0.18218758094199436,0.193,,2022-06-21,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022172_h28v07_061_2023008181236_02,0.36261406155703074,0.336,,2022-06-21,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022172_h28v07_061_2024232010535_01,0.31842807311287835,0.334,,2022-06-21,56,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022172_h28v07_061_2024232010535_02,0.37937827943868213,0.394,,2022-06-21,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
