system:index,aod_055_mean,aod_055_median,aod_055_point,date,pixel_count,.geo
MCD19A2_A2021355_h28v07_061_2023152073720_02,0.3017204688908927,0.268,,2021-12-21,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021355_h28v07_061_2023152073720_04,0.3525694084843657,0.364,,2021-12-21,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021357_h28v07_061_2023152082848_01,0.36796052631578946,0.382,,2021-12-23,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021358_h28v07_061_2023152085326_01,0.3092286490894265,0.308,0.315,2021-12-24,219,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021358_h28v07_061_2023152085326_02,0.4002069297401348,0.429,,2021-12-24,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021359_h28v07_061_2023152091842_03,0.3517676348547718,0.3539999999999999,,2021-12-25,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021360_h28v07_061_2023152094348_03,0.4116746987951806,0.418,,2021-12-26,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021361_h28v07_061_2023152101005_02,0.3940232558139534,0.431,,2021-12-27,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021362_h28v07_061_2023152103528_02,0.41850390964378803,0.41600000000000004,,2021-12-28,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021363_h28v07_061_2023152110255_02,0.19147751741608615,0.218,,2021-12-29,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021364_h28v07_061_2023152112942_02,0.15266384859256416,0.155,,2021-12-30,83,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021365_h28v07_061_2023157185022_01,0.10863323054368987,0.11000000000000001,0.111,2021-12-31,313,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2021365_h28v07_061_2023157185022_02,0.16411006383777693,0.161,,2021-12-31,106,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022001_h28v07_061_2024225191604_01,0.1397436266504276,0.1395,0.181,2022-01-01,286,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022001_h28v07_061_2024225191604_04,0.20875,0.1925,,2022-01-01,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022002_h28v07_061_2022348222945_03,0.1267991741741742,0.126,,2022-01-02,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022003_h28v07_061_2022348233647_01,0.26938001041124415,0.274,,2022-01-03,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022004_h28v07_061_2022349000924_03,0.0,0.0,,2022-01-04,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022005_h28v07_061_2022349004833_02,0.2185358955765047,0.277,,2022-01-05,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022006_h28v07_061_2022349014505_02,0.426,0.426,,2022-01-06,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022007_h28v07_061_2022349024345_01,0.4915751259812829,0.513,,2022-01-07,116,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022007_h28v07_061_2022349024345_03,0.2964732336782931,0.307,,2022-01-07,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022008_h28v07_061_2022349034749_01,0.3465504966745883,0.34600000000000003,0.277,2022-01-08,230,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022008_h28v07_061_2022349034749_02,0.25512358149395187,0.247,,2022-01-08,63,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022009_h28v07_061_2022349043943_01,0.045969844118371524,0.03430612244897959,,2022-01-09,113,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022009_h28v07_061_2022349043943_02,0.23831920376788412,0.245,,2022-01-09,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022010_h28v07_061_2022349051207_03,0.18556100420718666,0.1825,,2022-01-10,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022011_h28v07_061_2022349062732_03,0.2271225620033711,0.23800000000000002,,2022-01-11,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022012_h28v07_061_2022349073739_01,0.018744124410492252,0.004,,2022-01-12,102,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022012_h28v07_061_2022349073739_02,0.03504520063547379,0.023,,2022-01-12,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022013_h28v07_061_2022349081128_02,0.39073833819241977,0.393,,2022-01-13,78,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022014_h28v07_061_2022349090229_01,0.03999887916540931,0.008934065934065935,,2022-01-14,93,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022014_h28v07_061_2022349090229_02,0.07474900041773587,0.064,0.002,2022-01-14,66,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022015_h28v07_061_2022349093731_02,0.23668722395339384,0.241,0.222,2022-01-15,146,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022015_h28v07_061_2022349093731_03,0.18999303246239113,0.196,,2022-01-15,50,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022016_h28v07_061_2022349100519_01,0.21058255241039528,0.212,0.258,2022-01-16,287,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022016_h28v07_061_2022349100519_02,0.08690251419302517,0.0815,,2022-01-16,144,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022017_h28v07_061_2022349102900_01,0.32670173814666265,0.3348978873239437,0.256,2022-01-17,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022018_h28v07_061_2022349115237_01,0.37364416141912515,0.37600000000000006,0.367,2022-01-18,249,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022018_h28v07_061_2022349115237_03,0.3232051282051282,0.324,,2022-01-18,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022019_h28v07_061_2022349124620_01,0.11012503789862478,0.10251704545454546,0.05,2022-01-19,287,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022019_h28v07_061_2022349124620_02,0.23197102250968044,0.22139999999999999,,2022-01-19,94,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022021_h28v07_061_2022349142106_01,0.10800784234868287,0.105,0.105,2022-01-21,295,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022021_h28v07_061_2022349142106_02,0.0877967766205995,0.0815,,2022-01-21,99,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022022_h28v07_061_2022349151333_02,0.3323469395641197,0.3295,0.245,2022-01-22,307,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022022_h28v07_061_2022349151333_04,0.3591195307545973,0.359,,2022-01-22,62,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022023_h28v07_061_2022349153546_01,0.33775041764116265,0.37,,2022-01-23,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022023_h28v07_061_2022349153546_02,0.3433569508144868,0.328,,2022-01-23,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022023_h28v07_061_2022349153546_03,0.3155549724481763,0.353,,2022-01-23,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022024_h28v07_061_2022349163614_01,0.3228584807906904,0.3255,0.215,2022-01-24,198,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022025_h28v07_061_2022349171610_02,0.392,0.392,,2022-01-25,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022026_h28v07_061_2022349180131_01,0.39345314162385614,0.39579414298018956,0.378,2022-01-26,130,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022027_h28v07_061_2022349184859_03,0.20137302791262143,0.204,0.134,2022-01-27,208,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022028_h28v07_061_2022349194031_01,0.302,0.302,,2022-01-28,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022030_h28v07_061_2022349202854_01,0.37851896207584834,0.379,,2022-01-30,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022030_h28v07_061_2022349202854_02,0.2529998295841854,0.28500000000000003,,2022-01-30,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022031_h28v07_061_2022349204835_02,0.14558598943457277,0.14800000000000002,0.07,2022-01-31,313,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022031_h28v07_061_2022349204835_03,0.2314051515964583,0.2295,,2022-01-31,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022032_h28v07_061_2022349210947_01,0.05000297287253809,0.038,,2022-02-01,86,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022032_h28v07_061_2022349210947_02,0.02204329500774454,0.017,0.0,2022-02-01,266,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022032_h28v07_061_2024227004719_01,0.15535233267818346,0.162,,2022-02-01,77,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022032_h28v07_061_2024227004719_02,0.11087087107197269,0.11269152542372882,0.166,2022-02-01,237,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022033_h28v07_061_2022349223648_01,0.008029230690953485,0.0020000000000000005,0.0,2022-02-02,311,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022033_h28v07_061_2022349223648_03,0.015575544458678633,0.007,0.0,2022-02-02,152,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022033_h28v07_061_2024227015305_01,0.0948461993188974,0.095,0.108,2022-02-02,308,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022033_h28v07_061_2024227015305_03,0.10671823872087265,0.109,0.127,2022-02-02,128,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022034_h28v07_061_2022349231220_01,0.04634262091982505,0.04082630691399663,0.035,2022-02-03,313,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022034_h28v07_061_2022349231220_03,0.18516952075890114,0.188,,2022-02-03,96,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022034_h28v07_061_2024227030227_01,0.14719949194954893,0.147,0.15,2022-02-03,313,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022034_h28v07_061_2024227030227_03,0.19925068813295257,0.19,,2022-02-03,76,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022035_h28v07_061_2022350000126_01,0.008542442563482452,0.007000000000000003,0.001,2022-02-04,295,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022035_h28v07_061_2022350000126_02,0.06784047936085219,0.047,,2022-02-04,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022035_h28v07_061_2024227045830_01,0.23163446322024928,0.23800000000000002,0.198,2022-02-04,277,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022035_h28v07_061_2024227045830_02,0.2692756653992395,0.264,,2022-02-04,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022037_h28v07_061_2022350005253_01,0.07085428167929132,0.07200000000000001,,2022-02-06,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022037_h28v07_061_2024227074813_01,0.31266046277666,0.334,,2022-02-06,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022038_h28v07_061_2022350013222_02,0.1974258520110531,0.19799999999999998,0.23,2022-02-07,193,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022038_h28v07_061_2024227083819_02,0.23631944266358945,0.241,0.28,2022-02-07,185,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022039_h28v07_061_2022350022815_01,0.4358046188164283,0.43599999999999994,,2022-02-08,90,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022039_h28v07_061_2022350022815_02,0.434,0.434,,2022-02-08,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022039_h28v07_061_2024227094233_01,0.6139478419794742,0.605,,2022-02-08,55,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022040_h28v07_061_2022353162222_01,0.29678119694397287,0.304,,2022-02-09,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022040_h28v07_061_2022353162222_04,0.19850796300159956,0.20500000000000002,0.296,2022-02-09,57,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022040_h28v07_061_2024229122845_01,0.306085833914864,0.301,,2022-02-09,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022040_h28v07_061_2024229122845_04,0.23862054947216577,0.24,,2022-02-09,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022041_h28v07_061_2022353170447_01,0.08225902999795937,0.08,0.114,2022-02-10,231,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022041_h28v07_061_2022353170447_02,0.2530979146872031,0.257,,2022-02-10,79,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022041_h28v07_061_2024229134224_01,0.18999168395482022,0.192,0.224,2022-02-10,222,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022041_h28v07_061_2024229134224_02,0.2835360467633688,0.27264827586206897,,2022-02-10,74,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022044_h28v07_061_2022353185816_01,0.2414012667451376,0.252,,2022-02-13,70,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022044_h28v07_061_2024229143039_01,0.46000707140393243,0.426,,2022-02-13,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022045_h28v07_061_2022353194625_02,0.23702032795771769,0.233,0.28700000000000003,2022-02-14,87,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022045_h28v07_061_2024229145555_02,0.2546630024501688,0.247,0.329,2022-02-14,59,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022046_h28v07_061_2022353202403_01,0.05359377098723974,0.043000000000000003,0.092,2022-02-15,236,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022046_h28v07_061_2022353202403_02,0.04925163019852195,0.037,,2022-02-15,54,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022046_h28v07_061_2024229151359_01,0.23926439244122147,0.24366147859922177,0.316,2022-02-15,217,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022046_h28v07_061_2024229151359_02,0.08200738234389418,0.042,,2022-02-15,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022047_h28v07_061_2022353211132_02,0.2970589345333139,0.295,0.36,2022-02-16,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022047_h28v07_061_2022353211132_03,0.3008504556752278,0.309,0.359,2022-02-16,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022047_h28v07_061_2024229153406_02,0.30246090688561295,0.298,,2022-02-16,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022047_h28v07_061_2024229153406_03,0.29983457429588867,0.305,,2022-02-16,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022048_h28v07_061_2022353215513_01,0.10752032365280884,0.09,,2022-02-17,145,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022048_h28v07_061_2022353215513_02,0.24539663020043126,0.253,0.272,2022-02-17,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022048_h28v07_061_2024229155456_01,0.2132900039088873,0.20400000000000001,,2022-02-17,111,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022048_h28v07_061_2024229155456_02,0.26462336521569396,0.255,0.328,2022-02-17,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022049_h28v07_061_2022353222150_01,0.204942796876177,0.20700000000000002,,2022-02-18,158,"{""type"":""MultiPoint"",""coordinates"":[]}"
MCD19A2_A2022049_h28v07_061_2024229162152_01,0.2887374460634107,0.29069350961538465,,2022-02-18,127,"{""type"":""MultiPoint"",""coordinates"":[]}"
