Station_No,TSP,PM25,O3,CO,NO2,SO2,T_obs,RH_obs,ts_local,ts_utc,time,latitude,longitude,number_x,expver_x,u10,v10,d2m,t2m,blh,number_y,expver_y,avg_tprate,number,expver,tp,ssrd,date,aod_mean
1,74.95,25.88571429,142.0370714,676.9585714,49.46971429,310.6571429,34.99285714,40.97142857,2021-03-22 15:00:00+07:00,2021-03-22 08:00:00+00:00,2021-03-22 08:00:00+00:00,10.8,106.7,0,1,-1.1503773,-0.36480957,294.8152,306.89722,1731.1697,0,1,0.0,0,1,0.0,2306452.0,2021-03-22,0.2960260095824777
1,83.74285714,27.61428571,169.1451667,888.4228571,168.7078571,314.4,32.00238095,60.44047619,2021-03-22 17:00:00+07:00,2021-03-22 10:00:00+00:00,2021-03-22 10:00:00+00:00,10.8,106.7,0,1,-0.24428535,1.9336777,295.312,305.24536,793.1553,0,1,0.0,0,1,0.0,988009.1,2021-03-22,0.2960260095824777
1,101.585,30.41,139.7328833,1002.177,176.9707333,315.71,31.24,63.04333333,2021-03-22 18:00:00+07:00,2021-03-22 11:00:00+00:00,2021-03-22 11:00:00+00:00,10.8,106.7,0,1,-0.21592528,2.6939535,295.79956,304.47852,360.4148,0,1,0.0,0,1,0.0,242919.0,2021-03-22,0.2960260095824777
1,94.48333333,29.02833333,114.1157333,882.42,150.6227333,296.4966667,30.545,64.07166667,2021-03-22 19:00:00+07:00,2021-03-22 12:00:00+00:00,2021-03-22 12:00:00+00:00,10.8,106.7,0,1,-0.6755567,2.9459877,296.12573,303.41357,370.40527,0,1,0.0,0,1,0.0,12.797874,2021-03-22,0.2960260095824777
1,97.00166667,29.98166667,92.0647,687.982,128.917,275.5366667,29.97833333,64.87666667,2021-03-22 20:00:00+07:00,2021-03-22 13:00:00+00:00,2021-03-22 13:00:00+00:00,10.8,106.7,0,1,-1.02209,2.2175846,296.5149,303.08472,331.24902,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,112.4216667,33.14333333,98.70618333,1025.479,159.6249667,313.9633333,29.75833333,66.18,2021-03-22 21:00:00+07:00,2021-03-22 14:00:00+00:00,2021-03-22 14:00:00+00:00,10.8,106.7,0,1,-1.0402756,1.4731159,296.2522,302.49268,243.14209,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,118.1966667,37.78166667,114.4101833,1253.915,176.4061333,339.29,29.03333333,72.59833333,2021-03-22 22:00:00+07:00,2021-03-22 15:00:00+00:00,2021-03-22 15:00:00+00:00,10.8,106.7,0,1,-1.3269529,-0.09627557,297.1089,301.76733,157.39706,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,129.6133333,45.24,121.3134,1726.449,187.2903667,397.3666667,28.56833333,75.81333333,2021-03-22 23:00:00+07:00,2021-03-22 16:00:00+00:00,2021-03-22 16:00:00+00:00,10.8,106.7,0,1,-0.4545588,-1.1180544,296.9624,301.66602,125.438,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,142.3166667,50.85166667,117.78,1751.279,175.9983667,423.5666667,27.95,78.1,2021-03-23 00:00:00+07:00,2021-03-22 17:00:00+00:00,2021-03-22 17:00:00+00:00,10.8,106.7,0,1,-0.10057521,-1.8657665,296.66846,301.2417,162.88707,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,61.585,26.28666667,78.16011667,720.834,105.1724333,234.9266667,27.34666667,72.70833333,2021-03-23 01:00:00+07:00,2021-03-22 18:00:00+00:00,2021-03-22 18:00:00+00:00,10.8,106.7,0,1,-0.61377156,-1.7831612,296.1355,300.93286,208.3717,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,48.96833333,21.09333333,80.31941667,521.239,117.2172333,194.3166667,26.73,73.82833333,2021-03-23 02:00:00+07:00,2021-03-22 19:00:00+00:00,2021-03-22 19:00:00+00:00,10.8,106.7,0,1,-0.93619305,-1.735899,295.67944,300.2766,231.80276,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,44.49333333,19.25166667,88.9239,507.869,123.2396333,183.4,26.35833333,75.39666667,2021-03-23 03:00:00+07:00,2021-03-22 20:00:00+00:00,2021-03-22 20:00:00+00:00,10.8,106.7,0,1,-0.96629465,-1.7318583,295.56372,299.92847,237.19897,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,62.385,23.62666667,100.5383167,676.14,145.2276667,196.0633333,25.97833333,77.755,2021-03-23 04:00:00+07:00,2021-03-22 21:00:00+00:00,2021-03-22 21:00:00+00:00,10.8,106.7,0,1,-0.84512836,-1.7529087,295.3081,299.59106,206.65411,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,61.99833333,24.27666667,97.00491667,791.504,134.7198333,202.1766667,25.69666667,77.68333333,2021-03-23 05:00:00+07:00,2021-03-22 22:00:00+00:00,2021-03-22 22:00:00+00:00,10.8,106.7,0,1,0.013039712,-1.6243277,295.2434,299.70752,175.99374,0,1,0.0,0,1,0.0,0.0,2021-03-22,0.2960260095824777
1,105.1033333,36.04833333,108.7174833,1192.413,158.4330333,243.66,25.985,74.43666667,2021-03-23 06:00:00+07:00,2021-03-22 23:00:00+00:00,2021-03-22 23:00:00+00:00,10.8,106.7,0,1,-0.030617263,-1.7815962,294.8601,299.67676,191.16084,0,1,0.0,0,1,0.0,51.202118,2021-03-22,0.2960260095824777
1,111.555,40.875,112.3163167,1347.123,124.9961667,284.27,27.12166667,70.37166667,2021-03-23 07:00:00+07:00,2021-03-23 00:00:00+00:00,2021-03-23 00:00:00+00:00,10.8,106.7,0,1,-0.66445637,-1.8944416,294.67456,300.64087,297.74658,0,1,0.0,0,1,0.0,294426.0,2021-03-23,0.2518809167912308
1,111.555,40.875,112.3163167,1347.123,124.9961667,284.27,27.12166667,70.37166667,2021-03-23 07:00:00+07:00,2021-03-23 00:00:00+00:00,2021-03-23 00:00:00+00:00,10.8,106.7,0,1,-0.66445637,-1.8944416,294.67456,300.64087,297.74658,0,1,0.0,0,1,0.0,294426.0,2021-03-23,0.3278667413213886
1,104.925,37.03269231,116.83625,1227.101538,74.19423077,277.6192308,29.23461538,61.71730769,2021-03-23 08:00:00+07:00,2021-03-23 01:00:00+00:00,2021-03-23 01:00:00+00:00,10.8,106.7,0,1,-1.2590799,-1.8906832,294.50073,301.4226,503.9995,0,1,0.0,0,1,0.0,1106804.0,2021-03-23,0.2518809167912308
1,104.925,37.03269231,116.83625,1227.101538,74.19423077,277.6192308,29.23461538,61.71730769,2021-03-23 08:00:00+07:00,2021-03-23 01:00:00+00:00,2021-03-23 01:00:00+00:00,10.8,106.7,0,1,-1.2590799,-1.8906832,294.50073,301.4226,503.9995,0,1,0.0,0,1,0.0,1106804.0,2021-03-23,0.3278667413213886
1,106.4,37.24,124.0616,788.448,9.9746,238.42,31.51,52.23,2021-03-23 09:00:00+07:00,2021-03-23 02:00:00+00:00,2021-03-23 02:00:00+00:00,10.8,106.7,0,1,-1.105401,-1.5105371,294.8772,303.5542,704.23315,0,1,0.0,0,1,0.0,1991757.0,2021-03-23,0.2518809167912308
1,106.4,37.24,124.0616,788.448,9.9746,238.42,31.51,52.23,2021-03-23 09:00:00+07:00,2021-03-23 02:00:00+00:00,2021-03-23 02:00:00+00:00,10.8,106.7,0,1,-1.105401,-1.5105371,294.8772,303.5542,704.23315,0,1,0.0,0,1,0.0,1991757.0,2021-03-23,0.3278667413213886
1,109.1377358,37.46603774,145.262,961.3426415,10.90139623,255.0792453,32.98679245,48.41132075,2021-03-23 10:00:00+07:00,2021-03-23 03:00:00+00:00,2021-03-23 03:00:00+00:00,10.8,106.7,0,1,-0.5993631,-0.8078668,294.07202,304.38428,978.218,0,1,0.0,0,1,0.0,2743232.0,2021-03-23,0.2518809167912308
1,109.1377358,37.46603774,145.262,961.3426415,10.90139623,255.0792453,32.98679245,48.41132075,2021-03-23 10:00:00+07:00,2021-03-23 03:00:00+00:00,2021-03-23 03:00:00+00:00,10.8,106.7,0,1,-0.5993631,-0.8078668,294.07202,304.38428,978.218,0,1,0.0,0,1,0.0,2743232.0,2021-03-23,0.3278667413213886
1,87.41176471,30.87058824,117.2796275,671.4211765,2.915254902,301.5568627,34.37058824,44.68235294,2021-03-23 11:00:00+07:00,2021-03-23 04:00:00+00:00,2021-03-23 04:00:00+00:00,10.8,106.7,0,1,-0.5998683,-0.44261062,294.38623,304.87036,1318.0378,0,1,0.0,0,1,0.0,3286938.0,2021-03-23,0.2518809167912308
1,87.41176471,30.87058824,117.2796275,671.4211765,2.915254902,301.5568627,34.37058824,44.68235294,2021-03-23 11:00:00+07:00,2021-03-23 04:00:00+00:00,2021-03-23 04:00:00+00:00,10.8,106.7,0,1,-0.5998683,-0.44261062,294.38623,304.87036,1318.0378,0,1,0.0,0,1,0.0,3286938.0,2021-03-23,0.3278667413213886
1,57.590625,22.496875,85.88125,555.81,0.8821875,336.50625,35.275,40.0125,2021-03-23 12:00:00+07:00,2021-03-23 05:00:00+00:00,2021-03-23 05:00:00+00:00,10.8,106.7,0,1,-1.9132385,-0.89823186,293.95337,306.38452,1804.6982,0,1,0.0,0,1,0.0,3520280.0,2021-03-23,0.2518809167912308
1,57.590625,22.496875,85.88125,555.81,0.8821875,336.50625,35.275,40.0125,2021-03-23 12:00:00+07:00,2021-03-23 05:00:00+00:00,2021-03-23 05:00:00+00:00,10.8,106.7,0,1,-1.9132385,-0.89823186,293.95337,306.38452,1804.6982,0,1,0.0,0,1,0.0,3520280.0,2021-03-23,0.3278667413213886
1,55.61,21.85,97.806475,487.9095,4.37565,345.185,35.5325,39.74,2021-03-23 13:00:00+07:00,2021-03-23 06:00:00+00:00,2021-03-23 06:00:00+00:00,10.8,106.7,0,1,-1.4573202,-0.97718614,293.67627,306.86157,1934.6704,0,1,0.0,0,1,0.0,2382991.0,2021-03-23,0.2518809167912308
1,55.61,21.85,97.806475,487.9095,4.37565,345.185,35.5325,39.74,2021-03-23 13:00:00+07:00,2021-03-23 06:00:00+00:00,2021-03-23 06:00:00+00:00,10.8,106.7,0,1,-1.4573202,-0.97718614,293.67627,306.86157,1934.6704,0,1,0.0,0,1,0.0,2382991.0,2021-03-23,0.3278667413213886
1,109.2541667,37.79166667,228.444125,1378.065,122.4084167,411.5583333,35.10833333,47.9125,2021-03-23 15:00:00+07:00,2021-03-23 08:00:00+00:00,2021-03-23 08:00:00+00:00,10.8,106.7,0,1,0.051067334,0.054077692,294.12988,307.12402,1955.002,0,1,1.9075009e-07,0,1,7.630004e-07,2265197.0,2021-03-23,0.2518809167912308
1,109.2541667,37.79166667,228.444125,1378.065,122.4084167,411.5583333,35.10833333,47.9125,2021-03-23 15:00:00+07:00,2021-03-23 08:00:00+00:00,2021-03-23 08:00:00+00:00,10.8,106.7,0,1,0.051067334,0.054077692,294.12988,307.12402,1955.002,0,1,1.9075009e-07,0,1,7.630004e-07,2265197.0,2021-03-23,0.3278667413213886
1,90.53333333,31.16166667,206.5076,1394.109,108.1836333,402.17,34.70166667,50.88,2021-03-23 16:00:00+07:00,2021-03-23 09:00:00+00:00,2021-03-23 09:00:00+00:00,10.8,106.7,0,1,-0.7608285,1.5447617,294.14478,306.99658,981.89233,0,1,4.2441707e-06,0,1,1.5355341e-05,1584848.0,2021-03-23,0.2518809167912308
1,90.53333333,31.16166667,206.5076,1394.109,108.1836333,402.17,34.70166667,50.88,2021-03-23 16:00:00+07:00,2021-03-23 09:00:00+00:00,2021-03-23 09:00:00+00:00,10.8,106.7,0,1,-0.7608285,1.5447617,294.14478,306.99658,981.89233,0,1,4.2441707e-06,0,1,1.5355341e-05,1584848.0,2021-03-23,0.3278667413213886
1,88.06166667,29.33333333,191.0326167,1024.142,142.3419333,332.3033333,32.295,58.67333333,2021-03-23 17:00:00+07:00,2021-03-23 10:00:00+00:00,2021-03-23 10:00:00+00:00,10.8,106.7,0,1,-1.3193359,2.5062733,296.48438,304.62012,391.55444,0,1,0.00019964235,0,1,0.000718741,641550.7,2021-03-23,0.2518809167912308
1,88.06166667,29.33333333,191.0326167,1024.142,142.3419333,332.3033333,32.295,58.67333333,2021-03-23 17:00:00+07:00,2021-03-23 10:00:00+00:00,2021-03-23 10:00:00+00:00,10.8,106.7,0,1,-1.3193359,2.5062733,296.48438,304.62012,391.55444,0,1,0.00019964235,0,1,0.000718741,641550.7,2021-03-23,0.3278667413213886
1,60.20833333,23.005,176.0483833,1031.591,159.1544667,280.7766667,29.56166667,64.975,2021-03-23 18:00:00+07:00,2021-03-23 11:00:00+00:00,2021-03-23 11:00:00+00:00,10.8,106.7,0,1,-2.518508,1.6170597,297.11353,303.5442,403.75146,0,1,9.437598e-05,0,1,0.00033964845,109782.56,2021-03-23,0.2518809167912308
1,60.20833333,23.005,176.0483833,1031.591,159.1544667,280.7766667,29.56166667,64.975,2021-03-23 18:00:00+07:00,2021-03-23 11:00:00+00:00,2021-03-23 11:00:00+00:00,10.8,106.7,0,1,-2.518508,1.6170597,297.11353,303.5442,403.75146,0,1,9.437598e-05,0,1,0.00033964845,109782.56,2021-03-23,0.3278667413213886
1,89.97833333,30.14666667,160.6388333,1126.518,165.4905333,302.61,29.34,67.775,2021-03-23 19:00:00+07:00,2021-03-23 12:00:00+00:00,2021-03-23 12:00:00+00:00,10.8,106.7,0,1,-2.0880642,0.7518664,297.41724,302.4751,336.46875,0,1,6.601444e-05,0,1,0.00023773787,12.797874,2021-03-23,0.2518809167912308
1,89.97833333,30.14666667,160.6388333,1126.518,165.4905333,302.61,29.34,67.775,2021-03-23 19:00:00+07:00,2021-03-23 12:00:00+00:00,2021-03-23 12:00:00+00:00,10.8,106.7,0,1,-2.0880642,0.7518664,297.41724,302.4751,336.46875,0,1,6.601444e-05,0,1,0.00023773787,12.797874,2021-03-23,0.3278667413213886
1,62.14833333,21.42,160.2462333,1019.94,154.7631333,263.31,27.73166667,73.94833333,2021-03-23 20:00:00+07:00,2021-03-23 13:00:00+00:00,2021-03-23 13:00:00+00:00,10.8,106.7,0,1,-1.4366703,0.33380198,297.59473,302.34985,253.52423,0,1,6.256465e-05,0,1,0.0002252709,0.0,2021-03-23,0.2518809167912308
1,62.14833333,21.42,160.2462333,1019.94,154.7631333,263.31,27.73166667,73.94833333,2021-03-23 20:00:00+07:00,2021-03-23 13:00:00+00:00,2021-03-23 13:00:00+00:00,10.8,106.7,0,1,-1.4366703,0.33380198,297.59473,302.34985,253.52423,0,1,6.256465e-05,0,1,0.0002252709,0.0,2021-03-23,0.3278667413213886
1,91.70666667,27.63833333,137.41,1780.693,172.3598333,364.18,27.61666667,72.95,2021-03-23 21:00:00+07:00,2021-03-23 14:00:00+00:00,2021-03-23 14:00:00+00:00,10.8,106.7,0,1,-1.4924679,0.09620482,297.5664,301.31104,197.46448,0,1,2.7419606e-05,0,1,9.8806006e-05,0.0,2021-03-23,0.2518809167912308
1,91.70666667,27.63833333,137.41,1780.693,172.3598333,364.18,27.61666667,72.95,2021-03-23 21:00:00+07:00,2021-03-23 14:00:00+00:00,2021-03-23 14:00:00+00:00,10.8,106.7,0,1,-1.4924679,0.09620482,297.5664,301.31104,197.46448,0,1,2.7419606e-05,0,1,9.8806006e-05,0.0,2021-03-23,0.3278667413213886
1,93.855,29.25666667,143.4625833,1906.944,194.4733333,372.9133333,27.37666667,76.04666667,2021-03-23 22:00:00+07:00,2021-03-23 15:00:00+00:00,2021-03-23 15:00:00+00:00,10.8,106.7,0,1,-1.3409796,-0.7066767,298.02222,301.10596,168.48764,0,1,5.245745e-07,0,1,1.907486e-06,0.0,2021-03-23,0.2518809167912308
1,93.855,29.25666667,143.4625833,1906.944,194.4733333,372.9133333,27.37666667,76.04666667,2021-03-23 22:00:00+07:00,2021-03-23 15:00:00+00:00,2021-03-23 15:00:00+00:00,10.8,106.7,0,1,-1.3409796,-0.7066767,298.02222,301.10596,168.48764,0,1,5.245745e-07,0,1,1.907486e-06,0.0,2021-03-23,0.3278667413213886
1,78.965,28.655,118.4343333,1558.369,157.9625333,344.9666667,27.42333333,75.05833333,2021-03-23 23:00:00+07:00,2021-03-23 16:00:00+00:00,2021-03-23 16:00:00+00:00,10.8,106.7,0,1,-1.0510273,-1.0971327,298.18628,301.08057,158.7384,0,1,4.29176e-07,0,1,1.5259066e-06,0.0,2021-03-23,0.2518809167912308
1,78.965,28.655,118.4343333,1558.369,157.9625333,344.9666667,27.42333333,75.05833333,2021-03-23 23:00:00+07:00,2021-03-23 16:00:00+00:00,2021-03-23 16:00:00+00:00,10.8,106.7,0,1,-1.0510273,-1.0971327,298.18628,301.08057,158.7384,0,1,4.29176e-07,0,1,1.5259066e-06,0.0,2021-03-23,0.3278667413213886
1,76.19166667,27.555,120.7245,1273.779,164.8318333,292.5666667,27.265,76.09333333,2021-03-24 00:00:00+07:00,2021-03-23 17:00:00+00:00,2021-03-23 17:00:00+00:00,10.8,106.7,0,1,-0.8496796,-0.83798945,297.97266,300.68774,133.69464,0,1,9.774903e-07,0,1,3.7192603e-06,0.0,2021-03-23,0.2518809167912308
1,76.19166667,27.555,120.7245,1273.779,164.8318333,292.5666667,27.265,76.09333333,2021-03-24 00:00:00+07:00,2021-03-23 17:00:00+00:00,2021-03-23 17:00:00+00:00,10.8,106.7,0,1,-0.8496796,-0.83798945,297.97266,300.68774,133.69464,0,1,9.774903e-07,0,1,3.7192603e-06,0.0,2021-03-23,0.3278667413213886
1,102.9383333,34.55666667,116.70035,1239.399,157.2724667,290.3833333,26.81166667,77.705,2021-03-24 01:00:00+07:00,2021-03-23 18:00:00+00:00,2021-03-23 18:00:00+00:00,10.8,106.7,0,1,-1.0579567,-0.5765301,298.00586,300.18213,103.466156,0,1,8.5833733e-07,0,1,3.0518486e-06,0.0,2021-03-23,0.2518809167912308
1,102.9383333,34.55666667,116.70035,1239.399,157.2724667,290.3833333,26.81166667,77.705,2021-03-24 01:00:00+07:00,2021-03-23 18:00:00+00:00,2021-03-23 18:00:00+00:00,10.8,106.7,0,1,-1.0579567,-0.5765301,298.00586,300.18213,103.466156,0,1,8.5833733e-07,0,1,3.0518486e-06,0.0,2021-03-23,0.3278667413213886
1,110.1366667,39.035,113.5922667,1288.677,166.7765667,305.23,26.50166667,78.89333333,2021-03-24 02:00:00+07:00,2021-03-23 19:00:00+00:00,2021-03-23 19:00:00+00:00,10.8,106.7,0,1,-0.88606083,0.12352282,297.88428,300.19995,84.91026,0,1,0.0,0,1,0.0,0.0,2021-03-23,0.2518809167912308
1,110.1366667,39.035,113.5922667,1288.677,166.7765667,305.23,26.50166667,78.89333333,2021-03-24 02:00:00+07:00,2021-03-23 19:00:00+00:00,2021-03-23 19:00:00+00:00,10.8,106.7,0,1,-0.88606083,0.12352282,297.88428,300.19995,84.91026,0,1,0.0,0,1,0.0,0.0,2021-03-23,0.3278667413213886
1,173.64,48.84166667,113.6577,1373.863,176.4061333,317.4566667,26.76,78.88333333,2021-03-24 03:00:00+07:00,2021-03-23 20:00:00+00:00,2021-03-23 20:00:00+00:00,10.8,106.7,0,1,-0.25810802,0.45960814,298.0078,299.69385,73.22467,0,1,0.0,0,1,0.0,0.0,2021-03-23,0.2518809167912308
1,173.64,48.84166667,113.6577,1373.863,176.4061333,317.4566667,26.76,78.88333333,2021-03-24 03:00:00+07:00,2021-03-23 20:00:00+00:00,2021-03-23 20:00:00+00:00,10.8,106.7,0,1,-0.25810802,0.45960814,298.0078,299.69385,73.22467,0,1,0.0,0,1,0.0,0.0,2021-03-23,0.3278667413213886
1,133.94,47.3,100.9309167,1196.806,163.4830667,293.8766667,26.46333333,77.57,2021-03-24 04:00:00+07:00,2021-03-23 21:00:00+00:00,2021-03-23 21:00:00+00:00,10.8,106.7,0,1,0.1306495,0.3836339,297.87085,299.6599,73.31586,0,1,0.0,0,1,0.0,0.0,2021-03-23,0.2518809167912308
1,133.94,47.3,100.9309167,1196.806,163.4830667,293.8766667,26.46333333,77.57,2021-03-24 04:00:00+07:00,2021-03-23 21:00:00+00:00,2021-03-23 21:00:00+00:00,10.8,106.7,0,1,0.1306495,0.3836339,297.87085,299.6599,73.31586,0,1,0.0,0,1,0.0,0.0,2021-03-23,0.3278667413213886
1,122.7566667,43.30166667,107.47425,1265.375,170.3523667,286.89,25.94333333,78.19166667,2021-03-24 05:00:00+07:00,2021-03-23 22:00:00+00:00,2021-03-23 22:00:00+00:00,10.8,106.7,0,1,0.482929,0.48078,297.45752,300.2234,150.776,0,1,9.5375015e-08,0,1,3.8150017e-07,0.0,2021-03-23,0.2518809167912308
1,122.7566667,43.30166667,107.47425,1265.375,170.3523667,286.89,25.94333333,78.19166667,2021-03-24 05:00:00+07:00,2021-03-23 22:00:00+00:00,2021-03-23 22:00:00+00:00,10.8,106.7,0,1,0.482929,0.48078,297.45752,300.2234,150.776,0,1,9.5375015e-08,0,1,3.8150017e-07,0.0,2021-03-23,0.3278667413213886
1,163.0766667,50.30666667,112.1527333,1624.073,173.7713333,351.08,26.19333333,77.64666667,2021-03-24 06:00:00+07:00,2021-03-23 23:00:00+00:00,2021-03-23 23:00:00+00:00,10.8,106.7,0,1,0.3139975,0.15027148,297.24316,300.29736,111.78288,0,1,0.0,0,1,0.0,63.99803,2021-03-23,0.2518809167912308
1,163.0766667,50.30666667,112.1527333,1624.073,173.7713333,351.08,26.19333333,77.64666667,2021-03-24 06:00:00+07:00,2021-03-23 23:00:00+00:00,2021-03-23 23:00:00+00:00,10.8,106.7,0,1,0.3139975,0.15027148,297.24316,300.29736,111.78288,0,1,0.0,0,1,0.0,63.99803,2021-03-23,0.3278667413213886
1,90.68166667,34.39333333,95.5981,1062.533,103.3845333,265.4933333,27.87333333,68.83333333,2021-03-24 07:00:00+07:00,2021-03-24 00:00:00+00:00,2021-03-24 00:00:00+00:00,10.8,106.7,0,1,0.015915472,-0.2469902,296.8755,300.87134,172.40154,0,1,0.0,0,1,0.0,262271.44,2021-03-24,
1,86.57333333,31.24333333,86.43743333,869.05,65.2113,239.2933333,29.79833333,60.75833333,2021-03-24 08:00:00+07:00,2021-03-24 01:00:00+00:00,2021-03-24 01:00:00+00:00,10.8,106.7,0,1,-0.40585506,-0.24337476,295.8672,301.4038,508.79272,0,1,0.0,0,1,0.0,992022.44,2021-03-24,
1,97.77666667,32.755,84.93246667,715.677,10.9156,242.35,32.57666667,50.67,2021-03-24 09:00:00+07:00,2021-03-24 02:00:00+00:00,2021-03-24 02:00:00+00:00,10.8,106.7,0,1,-0.5344399,-0.4135636,296.0271,303.18433,706.0725,0,1,0.0,0,1,0.0,1915275.0,2021-03-24,
1,162.7186441,45.63728814,187.3500508,885.5277966,11.22820339,256.2271186,34.30169492,47.58983051,2021-03-24 10:00:00+07:00,2021-03-24 03:00:00+00:00,2021-03-24 03:00:00+00:00,10.8,106.7,0,1,-0.6269457,-0.4523387,295.9441,304.17432,969.469,0,1,0.0,0,1,0.0,2591317.0,2021-03-24,
1,134.7133333,39.24666667,200.9784833,761.708,2.603433333,291.6933333,35.50833333,44.69833333,2021-03-24 11:00:00+07:00,2021-03-24 04:00:00+00:00,2021-03-24 04:00:00+00:00,10.8,106.7,0,1,-0.9625321,-0.2566917,295.6648,305.15942,1276.9192,0,1,0.0,0,1,0.0,3121942.0,2021-03-24,
1,90.165,29.00333333,174.2816833,633.165,5.332333333,338.8533333,35.69,43.69166667,2021-03-24 12:00:00+07:00,2021-03-24 05:00:00+00:00,2021-03-24 05:00:00+00:00,10.8,106.7,0,1,-1.4492607,0.12914401,295.67725,306.23364,1555.9255,0,1,9.5375015e-08,0,1,3.8150017e-07,3082458.0,2021-03-24,
1,55.85166667,20.48666667,152.7868333,561.54,49.6848,344.0933333,35.11333333,45.25,2021-03-24 13:00:00+07:00,2021-03-24 06:00:00+00:00,2021-03-24 06:00:00+00:00,10.8,106.7,0,1,-1.777318,0.59661835,296.07715,306.85132,1708.4255,0,1,7.1525204e-07,0,1,2.4795227e-06,3115510.0,2021-03-24,
1,47.48,16.605,160.4098167,575.674,92.46893333,326.19,34.23666667,49.84166667,2021-03-24 14:00:00+07:00,2021-03-24 07:00:00+00:00,2021-03-24 07:00:00+00:00,10.8,106.7,0,1,-2.0491247,1.0166149,296.20825,307.156,1759.7964,0,1,3.2426387e-06,0,1,1.1730733e-05,3037234.0,2021-03-24,
1,78.52666667,28.985,145.2292833,718.542,112.6690667,350.2066667,33.555,54.01666667,2021-03-24 15:00:00+07:00,2021-03-24 08:00:00+00:00,2021-03-24 08:00:00+00:00,10.8,106.7,0,1,-3.2594185,2.0322514,296.56006,307.1726,825.82886,0,1,0.000606393,0,1,0.002182748,2529892.0,2021-03-24,
1,83.805,26.35,103.8099833,732.103,92.46893333,350.6433333,32.805,55.175,2021-03-24 16:00:00+07:00,2021-03-24 09:00:00+00:00,2021-03-24 09:00:00+00:00,10.8,106.7,0,1,-2.6594782,1.4517756,296.66333,305.27637,622.4187,0,1,0.0007399006,0,1,0.0026632894,1108662.0,2021-03-24,
1,46.77166667,15.63666667,115.0645167,705.554,125.3725667,306.54,30.92833333,60.80666667,2021-03-24 17:00:00+07:00,2021-03-24 10:00:00+00:00,2021-03-24 10:00:00+00:00,10.8,106.7,0,1,-2.180602,1.2694349,298.167,302.63647,601.24365,0,1,0.00016472064,0,1,0.0005928036,614446.3,2021-03-24,
1,44.73666667,16.93,107.9977167,715.486,133.7788333,282.5233333,29.94333333,64.055,2021-03-24 18:00:00+07:00,2021-03-24 11:00:00+00:00,2021-03-24 11:00:00+00:00,10.8,106.7,0,1,-1.7022076,0.46338153,297.99927,302.63086,480.68335,0,1,3.943316e-05,0,1,0.00014218826,147609.69,2021-03-24,
1,43.27666667,16.36166667,101.0617833,754.832,137.5742,265.0566667,29.48,65.78166667,2021-03-24 19:00:00+07:00,2021-03-24 12:00:00+00:00,2021-03-24 12:00:00+00:00,10.8,106.7,0,1,-1.537425,0.21917075,297.99072,301.96802,341.21216,0,1,2.7011498e-05,0,1,9.717465e-05,12.797874,2021-03-24,
1,41.04,15.77333333,99.98213333,720.261,135.7863,243.2233333,29.17333333,66.76666667,2021-03-24 20:00:00+07:00,2021-03-24 13:00:00+00:00,2021-03-24 13:00:00+00:00,10.8,106.7,0,1,-1.7425499,0.27806658,297.2627,300.95557,354.35815,0,1,5.550419e-05,0,1,0.00019970065,0.0,2021-03-24,
1,44.18166667,17.07666667,96.61231667,658.186,131.74,234.9266667,28.73333333,68.33,2021-03-24 21:00:00+07:00,2021-03-24 14:00:00+00:00,2021-03-24 14:00:00+00:00,10.8,106.7,0,1,-1.7843361,0.2794084,297.1775,300.48804,344.81396,0,1,6.6750317e-06,0,1,2.412549e-05,0.0,2021-03-24,
1,50.77333333,18.01833333,95.4018,670.792,140.2717333,229.6866667,28.545,69.37333333,2021-03-24 22:00:00+07:00,2021-03-24 15:00:00+00:00,2021-03-24 15:00:00+00:00,10.8,106.7,0,1,-1.458044,0.4003229,298.2622,301.23242,282.14404,0,1,1.0848278e-05,0,1,3.9101462e-05,0.0,2021-03-24,
1,38.89666667,16.21666667,94.0277,589.617,139.5503,209.6,28.00833333,71.395,2021-03-24 23:00:00+07:00,2021-03-24 16:00:00+00:00,2021-03-24 16:00:00+00:00,10.8,106.7,0,1,-1.4161854,0.7418085,298.08423,301.1936,285.27466,0,1,2.3985442e-05,0,1,8.6404834e-05,0.0,2021-03-24,
1,75.34666667,23.34666667,92.39186667,582.168,143.7848,204.7966667,27.81,72.24333333,2021-03-25 00:00:00+07:00,2021-03-24 17:00:00+00:00,2021-03-24 17:00:00+00:00,10.8,106.7,0,1,-1.536334,0.8054102,297.80176,300.88232,295.8108,0,1,3.4664787e-05,0,1,0.00012530824,0.0,2021-03-24,
